,plate,class,fiberid,mjd,redshift,ra,dec,sdss_name,h_beta_flux,h_alpha_flux,oii_3726_flux,oii_3729_flux,oiii_4363_flux,oiii_4959_flux,oiii_5007_flux,sii_6717_flux,sii_6731_flux,nii_6548_flux,nii_6584_flux,rate_SII,rate_OII,rate_OIII,rate_NII
895,278,GALAXY,514,51900,0.03957444,167.7989,0.34150648,1237648721762254908,19.08568,58.84561,37.07917,41.32101,2.307221,5.086964,19.52704,11.73939,8.694942,3.684129,11.11218,1.3501401159432693,0.8973442323892856,8.463445851090986,3.0162298877156584
896,278,GALAXY,522,51900,0.02513688,167.65884,0.89113194,1237674651533901955,157.5291,565.254,341.2787,242.4903,0.9218572,45.40903,131.4572,112.3172,79.16207,42.48191,128.1352,1.418825960463136,1.407391141006465,142.60039407404963,3.0162297316669613
897,278,GALAXY,524,51900,0.09775639,167.72188,0.98201323,1237674651533967438,-0.8059812,0.3505736,2.199179,2.125248,6.082998,1.442377,3.746892,0.009385839,1.989575,1.101556,3.322546,0.0047175095183644745,1.0347869989761196,0.6159614058725648,3.016229769526016
898,278,GALAXY,525,51900,0.09596179,167.68382,0.82309309,1237648722299060468,16.28701,77.57011,20.37825,28.72637,3.723851,1.956888,14.79161,25.82046,13.68959,16.40772,49.48948,1.8861382992478226,0.7093917539877124,3.972127241396071,3.0162313837632526
899,278,QSO,527,51900,0.09478367,167.55029,1.2243894,1237648722835865677,1421.419,4594.249,4.657965,97.86817,87.50424,152.8417,706.7639,58.72023,37.63441,328.5478,990.976,1.5602803391895874,0.04759427912057618,8.076910330287996,3.016230819381533
900,278,GALAXY,533,51900,0.03771402,167.68081,1.2277447,1237648722835931224,9.618996,93.77798,92.76907,81.12224,4.878491,20.35666,36.48069,58.54313,39.82425,42.37015,127.7982,1.47003722606201,1.1435713560177825,7.477863544280393,3.016231946311259
901,278,GALAXY,544,51900,0.1846233,167.81367,0.68186155,1237648722299126008,17.7177,87.65303,35.31151,5.465032,3.207081,5.639171,11.40781,19.27363,13.06421,17.59883,53.08213,1.4753000755499186,6.461354663614046,3.5570694971533303,3.016230624422192
902,278,GALAXY,550,51900,0.06425364,167.83796,0.40955754,1237648721762255086,15.19029,64.08036,10.95132,5.380198,1.963748,0.8185811,5.801825,13.38579,7.369899,8.128535,24.51754,1.8162786220001115,2.0354864263359826,2.9544651350376934,3.016231092072557
903,278,GALAXY,553,51900,0.1112352,167.81938,0.50992866,1237674650997096622,44.23744,225.7703,57.10162,46.43596,0.04492854,8.103754,18.89761,50.41016,32.64278,23.02111,69.437,1.5442973913373799,1.2296853559181289,420.61482523135624,3.0162316239312523
904,278,GALAXY,558,51900,0.09538817,167.83219,0.13166491,1237674650460225716,27.86106,104.8253,13.5311,3.120954,2.088317,1.612524,1.306404,14.12393,12.65959,11.67929,35.22744,1.1156704127068886,4.335565343161098,0.6255774386743008,3.0162312948817953
905,278,GALAXY,560,51900,0.09955864,167.95317,0.1114648,1237674650460291250,77.66627,341.8468,30.19451,37.60141,2.114504,7.318215,11.65422,43.70614,27.00583,42.14586,127.1216,1.6183964721691575,0.8030153656471924,5.51156204953975,3.0162298266069314
906,278,GALAXY,562,51900,0.09488761,167.76665,1.2206355,1237648722835996886,12.85282,56.44538,27.00809,18.82718,3.412575,5.182185,10.7093,13.78421,20.0834,13.89573,41.91273,0.6863484270591632,1.434526572752797,3.138187439103903,3.0162308853151294
907,278,GALAXY,565,51900,0.09716475,167.73675,1.0126584,1237674651533967469,19.9005,122.625,17.7381,9.267478,4.103109,27.3244,95.42732,26.69812,25.18077,43.44976,131.0545,1.0602582843971808,1.9140158735742343,23.257320241797135,3.0162306995481676
908,278,GALAXY,566,51900,0.08363478,167.82069,1.1541364,1237648722835996945,18.40918,126.7881,6.837112,8.199479,3.548258,4.283748,10.16754,30.11573,5.667181,17.96248,54.17899,5.314058259300347,0.8338471261405755,2.8655018885323447,3.0162310549545497
909,278,GALAXY,568,51900,0.08399683,167.81818,0.883987,1237674651533967546,54.75483,282.347,30.36441,30.43841,0.3827877,3.96759,9.098725,40.5915,26.70858,32.57479,98.25308,1.5197925161127999,0.9975688611855875,23.769637843640222,3.016230649529897
910,278,GALAXY,582,51900,0.09586794,168.18664,0.71917033,1237648722299322468,4.085511,11.36426,9.46104,2.999932,0.5319096,0.8129081,7.79205,3.638504,3.524538,2.619267,7.900313,1.0323350180931514,3.153751485033661,14.649199788836299,3.0162304950201717
911,278,GALAXY,585,51900,0.1802332,168.04244,0.63881562,1237648722299256975,119.3843,499.1919,88.45997,102.7607,1.933891,20.74291,55.21438,85.14443,58.50465,48.79765,147.185,1.455344660638086,0.8608346381447382,28.550926603412496,3.016231314417805
912,278,GALAXY,588,51900,0.1099988,168.11015,0.63207399,1237648722299257119,13.98627,63.60453,14.10445,15.58813,2.784594,2.511865,6.073879,11.91391,6.731555,7.949497,23.97752,1.7698600100571116,0.9048198853871504,2.181244016183329,3.0162310898412814
913,278,GALAXY,592,51900,0.1062544,168.02106,0.50110373,1237674650997227667,48.47287,216.7373,23.65816,23.29337,3.684728,2.05673,11.26898,33.87423,24.86057,27.73959,83.66901,1.3625685171337583,1.0156606794122105,3.0582935836783616,3.0162309536658616
914,278,GALAXY,601,51900,0.09925207,167.85341,1.1504111,1237648722835996971,11.16855,47.31822,13.63282,13.59203,2.492947,1.325953,3.415801,9.057,1.099864,13.15254,39.67109,8.234654466370388,1.0030010233938567,1.3701859686547688,3.0162303250930997
915,278,GALAXY,605,51900,0.05585266,168.10671,1.0125249,1237674651534098609,25.35197,96.88845,13.0056,21.42091,5.627371,7.110332,10.00875,28.02234,21.05177,20.58798,62.0981,1.33111562590699,0.6071450746023395,1.7785836405667939,3.0162308298337184
916,278,GALAXY,606,51900,0.0979054,167.85458,1.0648831,1237648722835996984,70.43414,403.1028,28.28669,46.75369,3.577719,9.855978,23.53166,76.238,54.61893,44.38344,133.8707,1.39581643214175,0.6050151335648587,6.5772801050054515,3.01623082843511
917,278,GALAXY,611,51900,0.07392312,168.122,0.91476864,1237674651534098625,19.28753,72.70844,14.49042,14.00069,0.6027223,6.570933,4.029626,11.25465,8.964147,10.41829,31.42396,1.2555182328000645,1.0349789903211912,6.685709156604958,3.0162301106995484
918,278,GALAXY,616,51900,0.0993662,168.21354,0.82025983,1237648722299322498,7.073873,21.76657,19.4271,9.736058,3.414814,2.536585,8.938535,10.16219,5.290337,9.882519,29.80796,1.9208965326783531,1.9953763627948806,2.617575949963893,3.0162309832138954
919,278,GALAXY,618,51900,0.1100432,168.17576,0.9248914,1237674651534164040,17.47929,59.08716,1.06362,13.86374,0.8793258,2.554674,3.298386,7.874574,2.653302,7.355693,22.18647,2.9678393187055225,0.0767195576374052,3.7510397170195615,3.01623110154271
920,278,GALAXY,620,51900,0.09809771,167.93316,0.88571857,1237674651534033112,14.81756,65.20008,10.42191,10.16678,0.440343,0.4933733,3.72232,12.92632,7.490982,8.977474,27.07813,1.7255841757462507,1.0250944743566794,8.453228505960126,3.01623040066727
921,278,GALAXY,626,51900,0.02955294,168.38002,0.50590354,1237674650997358700,116.8023,447.2585,175.3037,185.1002,3.968994,62.09959,178.6698,89.95374,61.47444,22.24267,67.08902,1.463270588556805,0.9470746114807007,45.016394582607084,3.016230515491171
922,278,GALAXY,627,51900,0.049089,168.32378,0.29664249,1237648721762517079,23.71819,76.52253,21.82321,18.17009,0.4525127,4.144018,8.936171,18.1326,11.16127,13.63863,41.13725,1.6246000679134185,1.2010512881334106,19.74788994872409,3.0162303691793095
923,278,GALAXY,632,51900,0.07958455,168.27998,0.11176167,1237674650460422511,52.48629,310.3244,20.8184,29.45298,1.387434,5.254357,14.64748,52.55226,37.92332,50.50222,152.3263,1.3857505091853772,0.7068350978406939,10.557244524784602,3.016229781581879
924,278,GALAXY,638,51900,0.07895421,168.27702,0.081989517,1237674650460422508,73.50492,338.0544,13.85717,77.49222,2.722708,13.55515,51.44783,57.75641,37.07796,53.3996,161.0655,1.557701933979108,0.17882014478356664,18.895830915397468,3.0162304586551207
925,279,GALAXY,3,51984,0.0658517,169.73949,-1.1913831,1237674648850464958,31.54757,279.613,20.24062,25.20143,0.4701745,15.41002,25.38208,49.12022,41.24095,55.69421,167.9866,1.191054522264885,0.8031536305677892,53.984382394196196,3.016230951116822
926,279,GALAXY,5,51984,0.1043354,170.02385,-0.71435657,1237674649387466876,50.28874,223.7387,38.12498,35.38617,2.170632,7.068074,14.52102,42.16468,32.81145,43.05032,129.8497,1.2850599409657297,1.0773977517205169,6.689765929922714,3.0162307736620777
927,279,GALAXY,7,51984,0.1054692,169.8121,-1.0845023,1237674648850465029,14.5004,70.53092,9.384645,56.40265,3.95098,8.787056,22.80172,34.83795,21.19398,18.3056,55.21393,1.6437662959010058,0.16638659708364767,5.771155510784666,3.016231644961105
928,279,GALAXY,16,51984,0.1026976,169.94118,-0.73576689,1237674649387401475,27.03565,88.32574,3.177779,14.49911,2.627085,1.5793,1.320041,12.86295,6.912722,9.171477,27.66329,1.860764833303003,0.21917062495560075,0.5024736542593787,3.016230646383347
929,279,GALAXY,21,51984,0.0876972,170.17279,-0.61391776,1237648720689561718,199.428,693.2566,137.6573,176.0732,0.4927786,27.57705,81.8074,118.8976,79.42294,73.53961,221.8125,1.4970183677411086,0.7818185845432467,166.01248512009246,3.016231660733583
930,279,GALAXY,27,51984,0.1036567,170.156,-0.57721885,1237648720689561710,6.776349,16.20363,10.1745,7.124078,0.264583,6.437115,25.9397,12.99701,6.768404,13.05403,39.37395,1.920247372940504,1.4281848121258638,98.03993453850019,3.016229470899025
931,279,GALAXY,28,51984,0.1002046,170.11177,-0.52979014,1237648720689561689,-0.00238603,22.17343,24.06173,19.87668,1.122213,3.215333,11.19588,19.16507,12.13136,10.91342,32.91739,1.5797956700650215,1.2105507559612572,9.976608718665709,3.016230475872824
932,279,GALAXY,36,51984,0.02535571,170.23905,-0.097089179,1237648721226432730,94.2592,274.3449,202.9826,109.0821,0.8363241,40.50805,113.8758,49.44973,36.79903,14.98466,45.1972,1.3437780832809996,1.8608240948789947,136.16228445407708,3.0162312658412005
933,279,GALAXY,45,51984,0.1882481,169.55024,-1.0764283,1237674648850399344,30.24635,101.8718,79.45947,57.85846,0.5685268,1.319997,40.1723,53.75539,46.43828,36.53012,110.1833,1.1575663439731187,1.3733422908248853,70.66034529946522,3.0162315371534505
934,279,GALAXY,47,51984,0.07727113,169.27388,-1.2280419,1237674648850268332,24.43751,71.97095,29.44756,19.56226,1.36587,1.256565,11.43627,17.62425,15.88113,6.92336,20.88245,1.1097604515547697,1.5053250493552381,8.37288321729008,3.0162305585727163
935,279,GALAXY,51,51984,0.1432132,169.49797,-0.97509344,1237648720152363171,19.31992,84.90807,0.8698464,15.5911,0.4433724,1.745339,7.652588,10.46323,11.31175,11.59828,34.98308,0.9249877339934138,0.05579121421836817,17.259955739238617,3.016229992723059
936,279,GALAXY,52,51984,0.05840717,169.68266,-0.79017428,1237674649387335872,17.33443,62.42182,15.51355,9.323099,1.714155,0.1378086,3.969345,13.66666,7.965588,7.096102,21.40348,1.7157126379119783,1.6639906966556937,2.315627816621017,3.016230600969377
937,279,GALAXY,53,51984,0.1429297,169.45135,-0.88826026,1237648720152363204,12.16786,61.24776,9.413246,4.541941,0.08598938,3.367044,4.055387,6.611417,9.290365,13.14975,39.66269,0.7116423305219979,2.072516133520889,47.161486685914,3.016231487290633
938,279,GALAXY,54,51984,0.07475523,169.41453,-1.03444,1237648720152363027,195.983,990.382,51.665,56.17851,0.8215269,14.89546,44.38533,115.8334,96.05355,163.9423,494.4878,1.2059252364956838,0.9196577125310016,54.02784741436952,3.0162307104389776
939,279,GALAXY,67,51984,0.04028616,170.06173,-0.26993679,1237674649924337919,62.03705,233.1244,83.17195,62.08662,1.281121,14.27821,38.20973,57.84224,39.90942,20.58783,62.09763,1.449338025959786,1.3396114976141396,29.82523118425192,3.01622997664154
940,279,GALAXY,70,51984,0.0400801,170.0444,-0.27544492,1237674649924337900,252.2457,1176.804,165.7371,288.7955,4.839512,53.69286,168.4196,229.5811,165.8985,107.4716,324.1592,1.3838648330153678,0.5738908674131002,34.80094687232928,3.0162312648178684
941,279,GALAXY,73,51984,0.06893077,169.81908,-0.36334532,1237674649924272337,89.42918,293.907,108.5075,137.3048,0.2100211,33.08992,91.90434,65.87286,45.92595,20.77437,62.66029,1.4343276513605054,0.7902673468079775,437.5957463321543,3.0162305764266257
942,279,GALAXY,90,51984,0.07463621,169.12115,-0.93810275,1237648720152232278,21.69223,99.18015,14.87771,20.24584,2.040236,3.968335,5.34838,23.17209,12.12123,11.89633,35.88209,1.9116946052504573,0.7348526907256009,2.621451635987209,3.016231896727814
943,279,GALAXY,102,51984,0.1263718,169.42152,-0.38231536,1237674649924075651,8.083201,31.07238,31.17688,24.72297,0.558234,6.601667,15.23135,16.3482,9.509865,10.13588,30.57215,1.7190780310761509,1.2610491377047337,27.284884116696585,3.0162304605026895
944,279,GALAXY,104,51984,0.2182891,169.67746,-0.67229723,1237674649387335924,15.24738,43.6821,6.349397,3.382618,0.1529064,6.386656,9.522848,6.407849,8.034385,7.809279,23.55459,0.7975531419019626,1.8770659294073406,62.27893665667362,3.0162310758778115
945,279,GALAXY,106,51984,0.1001095,169.68669,-0.33786509,1237674649924206688,86.07742,362.8783,26.59429,69.41634,3.537511,8.304515,22.08569,52.6043,34.03054,47.43354,143.0705,1.5457968048699786,0.38311282329203755,6.243285179890607,3.0162307093250895
946,279,GALAXY,113,51984,0.09963868,169.62846,-0.11080371,1237648721226170535,3.890277,14.7762,1.445323,8.018541,0.6744569,0.1554239,1.875664,6.313517,12.20057,4.992622,15.0589,0.5174772162284221,0.18024762858978957,2.7809990527193063,3.0162307500948398
947,279,GALAXY,114,51984,0.08866273,169.49401,-0.57178961,1237648720689234356,19.69021,66.60591,22.53712,28.63838,0.1942898,6.641006,10.0728,13.22561,12.27107,5.048892,15.22863,1.0777878375724366,0.7869551280484441,51.84420386453638,3.016232076265446
948,279,GALAXY,116,51984,0.1031264,169.57146,-0.26518635,1237674649924141205,19.25338,109.6773,4.633966,11.20182,0.6692698,0.3404939,2.596621,13.83948,11.43959,9.447585,28.4961,1.2097881130355195,0.41367974132774854,3.879782114776432,3.016231132082961
949,279,GALAXY,123,51984,0.05908038,169.24767,-1.1413667,1237674648850268225,398.8263,1175.542,404.6306,404.8561,6.927646,510.7036,1534.002,100.0121,73.52473,28.07529,84.68156,1.3602511699124906,0.9994430119738841,221.43192651587566,3.0162309988605642
950,279,GALAXY,127,51984,0.07490549,168.94729,-1.1868682,1237674648850137230,5.012194,37.63407,12.93747,30.39159,2.358847,4.942728,15.31817,21.34042,14.37037,18.61271,56.14025,1.485029265078074,0.42569243662473727,6.493922666455265,3.0162319189414117
951,279,GALAXY,128,51984,0.0762712,169.20672,-1.0383672,1237648720152297476,45.51136,211.5304,30.49416,42.61687,1.272592,7.215572,23.91211,42.27541,19.25064,24.05331,72.55034,2.196052183200143,0.7155419907656287,18.790083546022604,3.016231030157596
952,279,GALAXY,129,51984,0.07658767,169.24724,-1.237182,1237674648850268213,178.3475,775.0573,43.37562,138.0679,4.47365,41.54862,109.1052,108.4264,80.41943,108.4094,326.9877,1.348261234878188,0.3141615103872804,24.388407676058698,3.0162301424046256
953,279,GALAXY,133,51984,0.07501414,169.25438,-1.0160296,1237648720152297665,70.66862,276.4629,66.75464,33.92731,1.04368,14.08943,30.39373,47.14642,36.04776,34.81145,104.9994,1.3078876468329794,1.9675783314385962,29.12169438908478,3.0162317283537456
954,279,GALAXY,141,51984,0.1868032,169.27772,-0.53379112,1237648720689168570,48.45757,198.3831,18.64519,21.81122,1.827219,5.518022,8.810141,23.57725,17.98648,21.54647,64.98912,1.3108318025539183,0.8548439747982919,4.821611968789729,3.0162305008662673
955,279,GALAXY,142,51984,0.1457778,169.11072,-0.17782922,1237648721225973924,31.49249,138.1196,13.24944,34.65995,2.815082,7.858243,11.19098,23.12762,9.234673,15.82889,47.7436,2.50443302107178,0.38226944932119056,3.9753655488543496,3.0162317130259924
956,279,GALAXY,156,51984,0.1029983,169.34527,-0.076244521,1237648721226039525,8.759273,21.46248,0.8273697,7.196866,0.2881225,4.438045,13.05101,18.06179,6.326543,8.884459,26.79758,2.8549225066517367,0.11496249895440598,45.29674010186639,3.0162309263850506
957,279,GALAXY,161,51984,0.07670894,168.85136,-0.43399357,1237648720688971970,113.7795,353.5255,127.8623,155.6865,0.2593645,98.01517,299.1051,42.45747,30.48439,12.05507,36.36087,1.3927610163759223,0.8212805863064556,1153.222973845688,3.0162305154594704
958,279,GALAXY,162,51984,0.02576459,169.01516,-0.5333924,1237648720689037478,110.9366,325.2945,127.7841,155.59,1.088522,63.59001,194.8396,54.49177,41.95915,10.95607,33.04605,1.2986862221946822,0.8212873577993444,178.99463676434652,3.0162320978233983
959,279,GALAXY,167,51984,0.07647002,168.8123,-0.39123593,1237674649923813532,78.63138,270.1181,83.67264,106.3535,1.260973,24.12706,70.85499,49.12487,31.80085,19.16626,57.80986,1.5447659417908641,0.7867408218817434,56.19072731930026,3.0162306052406676
960,279,GALAXY,168,51984,0.102785,168.94283,-0.5031076,1237648720689037418,105.7918,586.1296,29.40432,45.66684,2.01063,50.22634,147.4218,79.35891,81.73354,150.8822,455.0954,0.9709466884708529,0.6438877750245036,73.32119783351487,3.016229879999098
961,279,GALAXY,170,51984,0.07658353,168.88971,-0.24225956,1237674649923813456,17.0426,103.7336,14.82562,19.24273,2.453361,8.898955,12.71592,21.85987,19.8621,16.92351,51.0452,1.1005820129794937,0.7704530490216305,5.183061114935796,3.016230084657379
962,279,GALAXY,174,51984,0.02781956,168.86149,-0.25540678,1237674649923813591,31.72836,102.0416,11.54239,29.99904,1.884938,4.558298,11.30058,23.50888,15.13099,11.05253,33.33699,1.553690802782898,0.38475864560999284,5.995199842116823,3.016231577747357
963,279,GALAXY,177,51984,0.03955206,168.96645,-0.077578294,0,28.48454,154.3612,19.11723,23.91051,1.596711,7.698827,17.40991,32.86291,24.72744,26.1135,78.76434,1.3290057523140284,0.7995325068348605,10.903607478122215,3.0162306852777303
964,279,GALAXY,178,51984,0.07591921,168.92264,-0.059966532,1237648721225908379,37.45357,142.4684,20.83155,36.41101,0.08549786,4.838988,22.58676,22.25666,42.66819,19.58317,59.06736,0.5216218452200574,0.5721222783987591,264.17924378458133,3.016230773669432
965,279,GALAXY,186,51984,0.09882619,168.75109,-0.34373389,1237674649923748066,14.53522,70.70139,5.55278,16.76395,4.920774,3.008828,3.79416,11.68212,10.92359,7.68071,23.1668,1.0694396256175853,0.3312333906984929,0.7710494324673315,3.0162315723416193
966,279,QSO,190,51984,0.2327584,168.86869,-0.58184778,1237648720688972002,98.34287,359.0212,2.509757,28.2804,2.280908,28.43321,108.404,6.257879,26.35512,35.98668,108.5441,0.23744452690786458,0.08874545621702663,47.526686740543674,3.0162298939496504
967,279,GALAXY,191,51984,0.08011892,168.77694,-0.071308917,1237648721225842792,71.65208,262.475,75.36688,91.99692,0.3766149,17.46209,53.04347,51.63147,34.33421,21.42895,64.63465,1.5037908255352315,0.8192326438754688,140.84272820857592,3.0162303799299544
968,279,GALAXY,194,51984,0.09845615,168.74026,-0.29673882,1237674649923748054,70.04915,268.1579,28.41117,32.52973,2.132889,8.864246,19.73402,34.49759,20.04039,33.03626,99.64499,1.7214031263862632,0.8733908950366326,9.252248944975571,3.016230953503817
969,279,GALAXY,196,51984,0.0773969,168.83238,-0.11186564,1237648721225842722,4.082858,18.18057,14.90858,15.74683,2.770803,3.64806,10.07182,13.72742,1.560741,5.426043,16.3662,8.795450366204259,0.9467670635931169,3.634982349881966,3.0162311651418907
